@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE classe {388,185,344,111,612,041,211}


@DATA
0, 0, 0.2189, 0.3167, 0, 0, 0.0706, 0.2754, 0.1125, 0, 0, 0.2341, 0, 0, 0, 0.2821, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.065, 0.094, 0.0273, 0, 0, 0.0177, 0.355,344
0, 0, 0, 0, 0, 0, 0, 0, 0.4375, 0, 0, 0, 0, 0, 0, 0.4836, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0, 0, 0.0167, 0, 0, 0.022, 0.355,344
0, 0, 0, 0, 0.0935, 0, 0.0473, 0.6285, 0.43, 0, 0, 0, 0, 0, 0, 0.1064, 0, 0, 0, 0, 0, 0, 0, 0, 1.895, 0, 0, 0, 0.0545, 0, 0.0922, 0, 0, 0.0121, 0,344
0, 0, 0, 0, 0, 0, 0.0199, 0.1408, 0, 0, 0, 0, 0, 0, 0, 0.3071, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0, 0, 0.0167, 0, 0, 0.0087, 0,344
0, 0, 0.49, 0, 0, 0, 0, 0, 0, 0, 0, 0.063, 0, 0, 0, 0.0914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1482, 0, 0, 0.0099, 0,344
0.1811, 0, 0.9222, 0, 0, 0, 0, 0.0623, 0.3513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0.0472, 0, 0, 0.0377, 0, 0, 0, 0, 0.0196, 0,344
0.0811, 0, 1.5322, 0.16, 0, 0, 0, 0.3931, 0, 0, 0, 0.0707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1673, 0, 0, 0, 0, 0.0169, 0,344
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4556, 0, 0, 0, 0, 0, 0, 0, 0, 0.5986, 0.0032, 0,344
0, 0, 0.0844, 0, 0, 0, 0.0937, 0.55, 0.3238, 0, 0.3783, 0.0315, 0, 0, 0, 0, 0.1668, 0, 0, 0, 0, 0, 0, 0, 2.165, 0, 0, 0, 0.1091, 0, 0.0869, 0, 0, 0.0203, 0,344
0.0456, 0, 1.1067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0, 0.0596, 0, 1.6325, 0, 0, 0, 0, 0, 0.0498, 0, 0, 0.018, 0,344
0.0867, 0, 0, 0.4767, 0.065, 0, 0.0306, 0, 0.1125, 0, 0, 0.0356, 0, 0, 0, 0, 0.0605, 0.2356, 0, 0, 0, 0, 0.0548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3671, 0.0166, 0,344
0.0811, 0, 1.0978, 0, 0, 0, 0, 0, 0.3513, 0, 0, 0.0611, 0, 0, 0, 0, 0.1684, 0.0411, 0, 0, 0, 0, 0.0822, 0, 0, 0, 0, 0, 0.4236, 0, 0.0292, 0, 0, 0.0136, 0,344
0, 0, 0.1544, 0, 0, 0, 0, 0.2892, 0, 0, 0.895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1025, 0, 0, 0.0158, 0,344
0, 0, 2, 0, 0, 0, 0, 0.2354, 0, 0, 0, 0, 0, 0, 0.1733, 0, 0, 0.06, 0, 0, 0, 0, 0.0548, 0, 0, 0.0325, 0, 0, 0.375, 0, 0.0273, 0, 0, 0.014, 0.355,344
0, 0, 0, 0, 0, 0, 0.2721, 0.0908, 0, 0, 0, 0.0356, 0, 0, 0, 0.3221, 0.9889, 0.2222, 0, 0, 0, 0, 0.0635, 0, 0, 0, 0, 0, 0.075, 0, 0.0367, 0, 0, 0.02, 0.355,344
0, 0, 0.6789, 0, 0, 0, 0.0157, 0.55, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0.0651, 0, 0, 0.0108, 0,344
0.1556, 0, 0.0844, 0, 0, 0, 0.0254, 0.3262, 0.4425, 0, 0, 0, 0, 0, 0, 0.5321, 0, 0.0406, 0, 0, 0, 0, 0.1265, 0, 0, 0.0528, 0, 0, 0, 0, 0.082, 0, 0, 0.0072, 0.355,344
0.1367, 0, 0.2944, 0.16, 0, 0, 0, 0.0623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0.665, 3.32, 0.3286, 0, 0.0467, 0, 0, 0.0083, 0,344
0.0867, 0, 1.1033, 0, 0, 0, 0, 0.55, 0.5263, 0, 0, 0.1867, 0, 0, 0, 0, 0, 0.0817, 0, 0, 0, 0, 0, 0, 0.27, 0, 0, 0, 0.0377, 0, 0.0159, 0, 0, 0.0173, 0,344
0.0456, 0, 0, 0.16, 0, 0, 0.067, 0.2462, 0.1125, 0, 0, 0.0663, 0, 0, 0, 0.4293, 0.17, 0, 0, 0, 0.2037, 0, 0, 0, 0, 0.2678, 0, 0, 0.0605, 0, 0.0267, 0, 0, 0.0268, 0,344
0.0867, 0, 1.4056, 0, 0, 0, 0.0267, 0.2354, 0.1125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.077, 0, 0, 0.0536, 0, 0, 0.0559, 0, 0.1553, 0, 0, 0.0246, 0,344
0, 0, 0.17, 0, 0.0815, 0, 0, 0, 0, 0, 0, 0.0315, 0, 0, 0, 0, 0, 0.1133, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 0, 0, 0.1406, 0, 0, 0.0074, 0,344
0, 0, 0, 0, 0, 0, 0.041, 0.0908, 0, 0, 0, 0, 0, 0, 0, 0.1929, 0, 0.06, 0, 0, 0, 0, 0, 0, 0, 0.4567, 0, 0, 0, 0, 0, 0, 0, 0.0064, 0.355,344
0, 0, 3.5733, 0, 0, 0, 0, 0, 0, 0, 0, 0.063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0373, 0, 0, 0.0052, 0,344
0, 0, 0.17, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0.0996, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0877, 0, 0.0159, 0, 0, 0.0091, 0.71,344
0.3422, 0, 0.1344, 0, 0.0815, 9.154, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0.06, 0.1233, 0, 0, 0, 0, 0.4074, 0, 0, 0.0458, 0, 0, 0, 0.1227, 0.0367, 0, 0, 0.0126, 0,344
0, 0, 0.4811, 0.16, 0, 0, 0, 0.0623, 0, 0, 0, 0, 0, 0, 0.3456, 0, 0, 0.1856, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.0682, 0, 0.0167, 0, 0, 0.0149, 0,344
0.0456, 0, 0.4244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1723, 0.094, 0.0639, 0, 0, 0.0094, 0,344
0.1611, 0, 0.4244, 0, 0, 0, 0.0199, 0.3931, 0, 0, 0, 0, 0, 0, 0, 0.1071, 0, 0, 0, 0, 0, 0, 0.0548, 0, 0, 0, 0, 0, 0, 0.3253, 0.0186, 0, 0, 0.0131, 0,344
0.0911, 0, 0.3244, 0, 0, 0, 0.0267, 0.2354, 0, 0, 0, 0.0452, 0, 0, 0, 0, 0, 0.0406, 0, 0, 0.2037, 0, 0, 0, 0, 0, 0, 0, 0.0559, 0, 0.059, 0, 0, 0.0094, 0,344
0.0811, 0.185, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0.0544, 0, 0, 0, 0.1071, 0, 0.0656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0605, 0, 0.0559, 0, 0, 0.0065, 0,344
0, 0, 0.5944, 0, 0, 0, 0, 1.2208, 0.2875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0183, 0,344
0, 0, 0.8478, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0.2325, 0, 0, 0, 0.5314, 0.1227, 0, 0, 0, 0.0089, 0,344
0, 0, 0.7633, 0, 0.065, 0, 0, 2.0431, 0, 0, 0, 0.1519, 0, 0, 0, 0.1064, 0.0532, 0, 0, 0, 0, 0, 0, 0, 0, 0.0436, 0, 0, 0, 0, 0, 0, 0, 0.0054, 0,344
0.1611, 0.38, 1.0222, 0, 0, 0, 0, 0.1246, 0, 0, 0, 0.0544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 0, 1.4525, 0, 0, 0, 0.1345, 0, 0.0678, 0, 0, 0.0256, 0,344
0.0456, 0.185, 3.2144, 0, 0, 0, 0, 0, 0, 0, 0, 0.0315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.0377, 0, 0.0235, 0, 0, 0.0091, 1.065,344
0, 0, 0.8789, 0, 0, 0, 0, 0.8769, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.0822, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 0, 0, 0, 0, 0, 0.0059, 0,344
0, 0, 2.0611, 0, 0, 0, 0, 0, 0, 0, 0, 0.157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.915, 0, 0, 0, 0.205, 0, 0.03, 0, 0, 0.0013, 0,344
0, 0, 0, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, 0, 0, 0, 0.2886, 0, 0, 0, 0, 0.0025, 0,344
0, 0, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0, 0.1011, 0, 0, 0, 0, 0.1965, 0, 0, 0.0314, 0, 0, 0.0605, 0, 0, 0, 0, 0.0055, 0,344
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.7571, 0, 0.0406, 0, 0, 0, 0, 0, 0, 0, 0.0472, 0, 0, 0, 0, 0.0539, 0, 0, 0.0088, 0,344
0, 0, 0, 0, 0, 0, 0.0504, 0, 0.45, 0, 0, 0.0348, 0, 0, 0, 0.2229, 0.1284, 0.385, 0, 0, 0, 0, 0, 0, 0, 0.0797, 0, 0, 0, 0, 0.0531, 0, 0, 0.0221, 0,344
0, 0, 1.1233, 0, 0, 0, 0, 0.0623, 0, 0, 0, 0.0356, 0, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1205, 0, 0.0439, 0, 0, 0.0115, 0,344
0, 0, 0.2544, 0, 0.0935, 0, 0, 0.6285, 0.175, 0, 0, 0.1604, 0, 0, 0, 0, 0.0532, 0.0994, 0, 0, 0, 0, 0, 0, 1.625, 0, 0, 0, 0, 0, 0.1571, 0, 0, 0.0097, 0,344
0, 0, 0.7778, 0, 0.149, 0, 0, 0.4715, 0, 0, 0, 0.0452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0, 0, 0.0186, 0, 0, 0.0102, 0,344
0.0778, 0, 0.3211, 0, 0, 0, 0.0227, 0.2031, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, 0, 0, 0, 0.3109, 0, 0, 0, 0, 0.0112, 0,344
0.1744, 0, 2.4078, 0, 0, 0, 0.0185, 0.0785, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.0567, 0, 0, 0, 0, 0.1487, 0, 0, 0, 0, 0, 0, 0, 0.0984, 0, 0, 0.0042, 0,344
0.0456, 0, 1.5511, 0, 0.065, 0, 0, 0.3931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0472, 0, 0, 0, 0.1227, 0.0318, 0, 0, 0.0096, 0,344
0.0911, 0, 1.6144, 0.4767, 0, 0, 0.0185, 0.3385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0653, 0, 0, 0.0108, 0,344
0.0867, 0, 2.0867, 0, 0, 0, 0.0185, 0.1569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.185, 0, 0, 0, 0, 0.1487, 0, 0, 0, 0, 0, 0, 0, 0.0678, 0, 0, 0.0042, 0,344
0.0867, 0, 0, 0.16, 0, 0.44, 0.0809, 0, 0, 0, 0, 0.0663, 0, 0, 0, 0, 0, 0.0639, 0, 0, 0, 0, 0, 0, 0, 0.0314, 0, 0, 0.0377, 0, 0.0159, 0, 0, 0.0414, 0,344
0, 0, 0.9567, 0, 0, 0, 0.0267, 0.1569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0, 0, 0, 0.695, 0.1222, 0, 0, 0.065, 0, 0.0249, 0, 0, 0.0027, 0,344
0, 0, 0, 0.3167, 0, 0, 0.1546, 0.0908, 0.1125, 0, 0, 0, 0, 0, 0, 0.335, 0.5305, 0, 0, 0, 0, 0, 0, 0, 0, 0.0472, 0, 0, 0.06, 0, 0, 0, 0, 0.0127, 0,344
0.2878, 0, 0.1344, 0, 0.0815, 0.428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1064, 0, 0.0411, 0, 0, 0, 0, 0.1457, 0, 0, 0, 0, 0, 0, 0, 0.0353, 0, 0, 0.0169, 0,344
0.0456, 0, 0, 0.6367, 0, 0, 0.0267, 0.0908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0569, 0, 0, 0, 0, 0.0345, 0, 0, 0.0284, 0,344
0, 0, 0.2544, 0, 0, 0, 0.0399, 0.3262, 0, 0, 0, 0.0315, 0, 0, 0.1522, 0.0657, 0, 0, 0, 0, 0, 0, 0, 0, 0.8125, 0, 0, 0, 0, 0, 0.0186, 0, 0, 0.0125, 0,344
0, 0, 0, 0, 0.1545, 0, 0.0872, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.4121, 0.1816, 0.1694, 0, 0, 0, 0, 0.0635, 0, 0, 0.0311, 0, 0, 0, 0, 0, 0, 0, 0.0139, 0,344
0, 0, 0.21, 0, 0, 0, 0.0279, 0, 0, 0, 0, 0.1848, 0, 0, 0, 0, 0, 0.0994, 0, 0, 0, 0, 0.0822, 0, 0.27, 0.0314, 0, 0, 0, 0, 0.0765, 0, 0, 0.007, 0,344
0, 0, 0.3044, 0, 0, 0, 0, 0.7862, 0.7675, 0, 0, 0, 0, 0, 0, 0.2986, 0.1637, 0.0567, 0, 0, 0, 0, 0.0735, 0, 0, 0, 0, 0, 0, 0, 0.0408, 0, 0, 0.0118, 0,344
0.1322, 0, 2.3633, 0, 0.0735, 0, 0.0157, 0.2354, 0, 0, 0, 0.0711, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0337, 0, 0, 0.0035, 0,344
0, 0, 1.0444, 0, 0, 0, 0, 0.1569, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.0567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044, 0,344
0, 0, 0.9633, 0, 0, 0, 0.0654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1205, 0, 0.0186, 0, 0, 0.0085, 0,344
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 0, 0, 0.0167, 0, 0.2629, 0.0017, 0,344
0, 0, 2.7233, 0, 0, 0, 0.0425, 0.0785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0.0336, 0, 0, 0, 0, 0.0316, 0, 0, 0.009, 0,344
0, 0, 0.6789, 0, 0, 0, 0.0233, 0.8254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0333, 0, 0, 0.0121, 0,344
0, 0, 0.8433, 0, 0, 0, 0, 0.1569, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0.27, 0, 0, 0, 0, 0.094, 0, 0, 0, 0.0059, 0,344
0, 0, 0, 0, 0, 0, 0.0455, 0.1815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0336, 0, 0, 0, 0, 0.061, 0, 0, 0.0047, 0,344
0.0456, 0, 0.17, 0, 0, 0, 0, 0.2354, 0.1125, 0, 0, 0, 0, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 0, 0, 0.0186, 0, 0, 0.0093, 0,344
0, 0, 0.0844, 0, 0, 0, 0.0306, 0, 0, 0, 0, 0.1019, 0, 0, 0, 0.0914, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1193, 0.0447, 0, 0, 0.0065, 0,344
0.0456, 0, 0.4989, 0.16, 0, 0, 0.0569, 0.4585, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0.0406, 0, 0, 0, 0, 0.0548, 0, 0.7, 0, 0, 1.11, 0.1205, 0, 0.0159, 0, 0, 0.0107, 0,344
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37, 0.0532, 0.0567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1227, 0.1543, 0, 0, 0.0041, 0,344
0, 0.185, 0.07, 0, 0, 0, 0, 0.0908, 0, 0, 0, 0.1889, 0, 0, 0, 0.2457, 0.0605, 0.1256, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0, 0, 0.0584, 0, 0, 0.0071, 0,344
0, 0, 0, 0.3167, 0, 0, 0.2454, 0, 0, 0, 0, 0.1159, 0, 0, 0, 1.2879, 0.2847, 0.6333, 0, 0, 0, 0, 0, 0, 0, 0, 0.665, 0, 0.1468, 0, 0, 0, 0, 0.0164, 0.355,344
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0, 0.2926, 0, 0, 0, 0, 0, 0.2373, 0, 0, 0, 0, 0.0082, 0,344
0.0456, 0, 0, 0, 0, 0, 0.0267, 0.1231, 0, 0, 0, 0.0856, 0, 0, 0, 0.215, 0.3158, 0.1433, 0, 0, 0, 0, 0, 0, 0, 0.0569, 0, 0, 0.0605, 0.22, 0.0159, 0, 0, 0.0191, 0,344
0, 0, 0, 0.16, 0.163, 0, 0.0384, 0, 0.44, 0, 0, 0, 0, 0, 0, 0, 0.1295, 0.1611, 0, 0, 0, 0, 0, 0, 0, 0.1853, 0, 0, 0, 0, 0.0498, 0, 0, 0.0234, 0,344
0, 0, 0, 0, 0, 0, 0.0554, 0, 0, 0, 0, 0.0863, 0, 0, 0, 0.215, 0.1284, 0.0639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0249, 0, 0, 0.0046, 0,344
0, 0, 0, 0, 0, 0, 0.0528, 0.3692, 0.1688, 0, 0, 0.0348, 0, 0, 0, 0.3221, 1.6153, 0.1989, 0, 0, 0.2037, 0, 0, 0, 0, 0.0472, 0, 0, 0.1209, 0, 0, 0, 0, 0.0266, 0,344
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0711, 0, 0, 0, 0.7629, 0.0642, 0.0406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0539, 0, 0, 0.0061, 0.355,344
0.1611, 0.185, 0.4022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1589, 0, 0, 0, 0, 0.0274, 0, 0.4625, 0, 0, 0, 0.1345, 0, 0, 0, 0, 0.0087, 0,344
0, 0, 1.1278, 0, 0.0735, 0, 0, 0, 0, 0, 0, 0.1726, 0, 0, 0, 0, 0, 0.1106, 0, 0, 0, 0, 0, 0, 0, 0.0472, 0, 0, 0, 0, 0, 0, 0, 0.0053, 0,344
0, 0, 0, 0.3167, 0, 0, 0.0264, 0, 0, 0, 0.5967, 0.2104, 0, 0, 0, 1.4936, 0.1926, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0.0314, 0, 0, 0.1205, 0, 0.0249, 0, 0, 0.0162, 0.71,344
0, 0, 0.6422, 0, 0, 0, 0, 0.1231, 0, 0, 0, 0, 0, 0, 0.4789, 0.1557, 0.0605, 0.2378, 0, 0, 0, 0, 0.0274, 0, 0.7325, 0.0336, 0, 0, 0, 0, 0.0825, 0, 0, 0.007, 0,344
0, 0, 0.7122, 0, 0, 0, 0, 0.1569, 0, 0, 0, 0.0315, 0, 0, 0, 0.2721, 0.18, 0, 0, 0, 0, 0, 0, 0, 0.4625, 0, 0, 0, 0.1205, 0.094, 0.0333, 0, 0, 0.0113, 0,344
0.0456, 0, 1.2078, 0, 0, 0, 0.0425, 0.3146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0, 0, 0, 0, 0.0531, 0, 0, 0.0054, 0,344
0.0456, 0, 2.7467, 0, 0, 0, 0, 0.3931, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, 0, 0, 0, 0, 0, 0.0539, 0, 0, 0.0035, 0,344
0, 0.185, 0.3244, 0.16, 0.065, 0, 0, 0.1569, 0, 0, 0, 0, 0, 0, 0, 0.28, 0, 0.0656, 0, 0, 0, 0, 0, 0, 1.39, 0, 0.665, 0, 0.2409, 0, 0.0467, 0, 0, 0.003, 0,344
0, 0, 0.1544, 0, 0, 0, 0.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021, 0,344
0, 0, 0.4744, 0, 0, 0, 0, 0, 0, 0, 0, 0.0544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2111, 0.2325, 0, 0, 0, 0.1995, 0, 0, 0, 0, 0.0021, 0,344
0, 0, 0.4022, 0.4767, 0, 0.454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1064, 0.0605, 0, 0, 0, 0.6163, 0, 0.2739, 0.4722, 0, 0.0314, 0, 0, 0, 0, 0.1167, 0, 0, 0.0231, 0,344
0.0456, 0, 0.0844, 0, 0, 0, 0.0199, 0.0785, 0, 0, 0, 0.0315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2104, 0, 0, 0.1681, 0, 3.32, 0, 0, 0.0373, 0, 0, 0.0079, 0,344
0, 0, 0, 0, 0, 0, 0, 0.0908, 0, 0, 0, 0, 0, 0, 0, 0.3771, 0, 0.1011, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0, 0, 0.0977, 0, 0.059, 0, 0, 0.0048, 0,344
0, 0.195, 0, 0, 0, 0, 0.1328, 0.1231, 0.2213, 0, 0, 0, 0, 0, 0, 0.6043, 0.4763, 0.1689, 0, 0, 0, 0, 0.0274, 0, 0, 0.0314, 0, 0, 0.135, 0, 0.0316, 0, 0, 0.0131, 0,344
0, 0, 2.1711, 0, 0, 0, 0, 0.1569, 0.1688, 0, 0, 0.0356, 0, 0, 0.6511, 0.1814, 0, 0.3172, 0, 0, 0, 0, 0.0635, 0, 0, 0, 0, 0, 0, 0, 0.0167, 0, 0, 0.0037, 0,344
0.0456, 0, 0.0844, 0, 0, 0, 0.0199, 0.0785, 0, 0, 0, 0.0663, 0, 0, 0, 0, 0.06, 0.0694, 0, 0, 0, 0, 0.0274, 0, 0, 0.0619, 0, 0, 0, 0.1193, 0.0249, 0, 0, 0.0073, 0,344
0.32, 0, 0.07, 0, 0, 0, 0, 0.0908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7325, 0, 0, 0, 0.1345, 0.094, 0, 0, 0, 0.0013, 0,344
0, 0, 0.5756, 0, 0, 0, 0, 0.3146, 0, 0, 0, 0.09, 0, 0, 0, 0.3807, 0, 0, 0, 0, 0, 0, 0, 0, 1.74, 0, 0, 0, 0.2605, 0, 0, 0, 0, 0.0017, 0,344
0, 0, 0, 0, 0, 0, 0.0937, 0, 0, 0, 0, 0, 0, 0, 0, 0.8264, 0.2016, 0.0406, 0, 0, 0, 0, 0, 0, 0, 0.2228, 0, 0, 0.0609, 0, 0.0373, 0, 0, 0.0063, 0,344
0.1611, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0.3363, 0.3222, 0, 0, 0, 0, 0.087, 0, 0, 0.0486, 0, 0, 0, 0, 0, 0, 0, 0.0066, 0,344
0.0867, 0, 4.0411, 0, 0, 0, 0, 0.4715, 0, 0, 0, 0.1611, 0, 0, 0, 0.4521, 0.06, 0, 0, 0, 0, 0, 0.1009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0058, 0,344
0.2178, 0, 2.3411, 0, 0, 0, 0.0233, 0.3146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1061, 0, 0, 0.0038, 0,344
0, 0, 0.17, 0, 0, 0, 0.0227, 0.0785, 0.55, 0, 0, 0.09, 0, 0, 0, 0.9064, 0, 0, 0, 0, 0, 0, 0, 0, 2.4375, 0.085, 0, 0, 0, 0, 0.1637, 0, 0, 0.0082, 0.71,344
0, 0.3683, 0.2544, 0, 0, 0, 0, 0.1569, 0, 0, 0, 0.1526, 0, 0, 0.1989, 0.2714, 0, 0, 0, 0, 0, 0, 0, 0, 2.24, 0, 0, 0, 0.1723, 0, 0, 0, 0, 0.0032, 0,344
